"h0","d0"
0.101964827690553,0.638638638638639
0.10324739153568,0.642642642642643
0.103891679467255,0.644644644644645
0.104537971404838,0.646646646646647
0.10518626734843,0.648648648648649
0.105836567298029,0.650650650650651
0.106488871253636,0.652652652652653
0.107143179215251,0.654654654654655
0.107799491182875,0.656656656656657
0.108457807156506,0.658658658658659
0.109118127136145,0.660660660660661
0.110444779113448,0.664664664664665
0.111111111111111,0.666666666666667
0.111779447114782,0.668668668668669
0.112449787124462,0.670670670670671
0.113122131140149,0.672672672672673
0.113796479161845,0.674674674674675
0.114472831189548,0.676676676676677
0.115151187223259,0.678678678678679
0.115831547262979,0.680680680680681
0.116513911308706,0.682682682682683
0.117884651418185,0.686686686686687
0.118573027481936,0.688688688688689
0.119263407551696,0.690690690690691
0.119955791627463,0.692692692692693
0.120650179709239,0.694694694694695
0.121346571797022,0.696696696696697
0.122044967890814,0.698698698698699
0.122745367990613,0.700700700700701
0.123447772096421,0.702702702702703
0.124152180208236,0.704704704704705
0.125567008449891,0.708708708708709
0.126277428579731,0.710710710710711
0.126989852715578,0.712712712712713
0.127704280857434,0.714714714714715
0.128420713005298,0.716716716716717
0.129139149159169,0.718718718718719
0.129859589319049,0.720720720720721
0.130582033484936,0.722722722722723
0.131306481656832,0.724724724724725
0.132032933834736,0.726726726726727
0.133491850208567,0.730730730730731
0.134224314404495,0.732732732732733
0.13495878260643,0.734734734734735
0.135695254814374,0.736736736736737
0.136433731028326,0.738738738738739
0.137174211248285,0.740740740740741
0.137916695474253,0.742742742742743
0.138661183706229,0.744744744744745
0.139407675944212,0.746746746746747
0.140156172188204,0.748748748748749
0.141659176694212,0.752752752752753
0.142413684956227,0.754754754754755
0.143170197224251,0.756756756756757
0.143928713498283,0.758758758758759
0.144689233778323,0.760760760760761
0.145451758064371,0.762762762762763
0.146216286356426,0.764764764764765
0.14698281865449,0.766766766766767
0.147751354958562,0.768768768768769
0.148521895268642,0.770770770770771
0.150068987906826,0.774774774774775
0.15084554023493,0.776776776776777
0.151624096569042,0.778778778778779
0.152404656909161,0.780780780780781
0.153187221255289,0.782782782782783
0.153971789607425,0.784784784784785
0.154758361965569,0.786786786786787
0.155546938329721,0.788788788788789
0.156337518699881,0.790790790790791
0.157130103076049,0.792792792792793
0.158721283846409,0.796796796796797
0.159519880240601,0.798798798798799
0.160320480640801,0.800800800800801
0.161123085047009,0.802802802802803
0.161927693459225,0.804804804804805
0.162734305877449,0.806806806806807
0.163542922301681,0.808808808808809
0.164353542731921,0.810810810810811
0.165166167168169,0.812812812812813
0.166797428058689,0.816816816816817
0.167616064512961,0.818818818818819
0.168436704973242,0.820820820820821
0.16925934943953,0.822822822822823
0.170083997911826,0.824824824824825
0.17091065039013,0.826826826826827
0.171739306874442,0.828828828828829
0.172569967364762,0.830830830830831
0.17340263186109,0.832832832832833
0.174237300363426,0.834834834834835
0.175912649386123,0.838838838838839
0.176753329906483,0.840840840840841
0.177596014432851,0.842842842842843
0.178440702965227,0.844844844844845
0.179287395503612,0.846846846846847
0.180136092048004,0.848848848848849
0.180986792598404,0.850850850850851
0.181839497154812,0.852852852852853
0.182694205717229,0.854854854854855
0.183550918285653,0.856856856856857
0.185270355440526,0.860860860860861
0.186133080026974,0.862862862862863
0.18699780861943,0.864864864864865
0.187864541217895,0.866866866866867
0.188733277822367,0.868868868868869
0.189604018432847,0.870870870870871
0.190476763049336,0.872872872872873
0.191351511671832,0.874874874874875
0.192228264300336,0.876876876876877
0.193107020934849,0.878878878878879
0.194870546221898,0.882882882882883
0.195755314874434,0.884884884884885
0.196642087532978,0.886886886886887
0.197530864197531,0.888888888888889
0.198421644868091,0.890890890890891
0.19931442954466,0.892892892892893
0.200209218227236,0.894894894894895
0.201106010915821,0.896896896896897
0.202004807610413,0.898898898898899
0.202905608311014,0.900900900900901
0.204713221730239,0.904904904904905
0.205620034448863,0.906906906906907
0.206528851173496,0.908908908908909
0.207439671904136,0.910910910910911
0.208352496640785,0.912912912912913
0.209267325383442,0.914914914914915
0.210184158132106,0.916916916916917
0.211102994886779,0.918918918918919
0.212023835647459,0.920920920920921
0.212946680414148,0.922922922922923
0.214798381965549,0.926926926926927
0.215727238750262,0.928928928928929
0.216658099540982,0.930930930930931
0.217590964337711,0.932932932932933
0.218525833140448,0.934934934934935
0.219462705949192,0.936936936936937
0.220401582763945,0.938938938938939
0.221342463584706,0.940940940940941
0.222285348411475,0.942942942942943
0.223230237244251,0.944944944944945
0.225126026927829,0.948948948948949
0.226076927778629,0.950950950950951
0.227029832635438,0.952952952952953
0.227984741498255,0.954954954954955
0.22894165436708,0.956956956956957
0.229900571241913,0.958958958958959
0.230861492122753,0.960960960960961
0.231824417009602,0.962962962962963
0.232789345902459,0.964964964964965
0.233756278801324,0.966966966966967
0.235696156617078,0.970970970970971
0.236669101533966,0.972972972972973
0.237644050456863,0.974974974974975
0.238621003385768,0.976976976976977
0.239599960320681,0.978978978978979
0.240580921261602,0.980980980980981
0.241563886208531,0.982982982982983
0.242548855161468,0.984984984984985
0.243535828120413,0.986986986986987
0.244524805085366,0.988988988988989
0.246508771033296,0.992992992992993
0.247503760016273,0.994994994994995
0.248500753005257,0.996996996996997
0.249499750000251,0.998998998998999
0.250500751001252,1.001001001001
0.251503756008261,1.003003003003
0.252508765021278,1.00500500500501
0.253515778040303,1.00700700700701
0.254524795065336,1.00900900900901
0.256548841133426,1.01301301301301
0.257563870176483,1.01501501501502
0.258580903225548,1.01701701701702
0.259599940280621,1.01901901901902
0.260620981341702,1.02102102102102
0.261644026408791,1.02302302302302
0.262669075481888,1.02502502502503
0.263696128560993,1.02702702702703
0.264725185646107,1.02902902902903
0.265756246737228,1.03103103103103
0.267824380937494,1.03503503503504
0.268861454046639,1.03703703703704
0.269900531161792,1.03903903903904
0.270941612282954,1.04104104104104
0.271984697410123,1.04304304304304
0.2730297865433,1.04504504504505
0.274076879682485,1.04704704704705
0.275125976827678,1.04904904904905
0.27617707797888,1.05105105105105
0.277230183136089,1.05305305305305
0.279342405468532,1.05705705705706
0.280401522643765,1.05905905905906
0.281462643825006,1.06106106106106
0.282525769012256,1.06306306306306
0.283590898205513,1.06506506506507
0.284658031404778,1.06706706706707
0.285727168610051,1.06906906906907
0.286798309821333,1.07107107107107
0.287871455038622,1.07307307307307
0.28894660426192,1.07507507507508
0.291102914726538,1.07907907907908
0.29218407596786,1.08108108108108
0.293267241215189,1.08308308308308
0.294352410468527,1.08508508508509
0.295439583727872,1.08708708708709
0.296528760993225,1.08908908908909
0.297619942264587,1.09109109109109
0.298713127541956,1.09309309309309
0.299808316825334,1.0950950950951
0.300905510114719,1.0970970970971
0.303105908711514,1.1011011011011
0.304209114018924,1.1031031031031
0.305314323332341,1.10510510510511
0.306421536651767,1.10710710710711
0.3075307539772,1.10910910910911
0.308641975308642,1.11111111111111
0.309755200646092,1.11311311311311
0.310870429989549,1.11511511511512
0.311987663339015,1.11711711711712
0.313106900694488,1.11911911911912
0.315351387423459,1.12312312312312
0.316476636796957,1.12512512512513
0.317603890176463,1.12712712712713
0.318733147561976,1.12912912912913
0.319864408953498,1.13113113113113
0.320997674351028,1.13313313313313
0.322132943754565,1.13513513513514
0.323270217164111,1.13713713713714
0.324409494579665,1.13913913913914
0.325550776001226,1.14114114114114
0.327839350862374,1.14514514514515
0.32898664430196,1.14714714714715
0.330135941747553,1.14914914914915
0.331287243199155,1.15115115115115
0.332440548656765,1.15315315315315
0.333595858120383,1.15515515515516
0.334753171590008,1.15715715715716
0.335912489065642,1.15915915915916
0.337073810547284,1.16116116116116
0.338237136034934,1.16316316316316
0.340569799028257,1.16716716716717
0.341739136533931,1.16916916916917
0.342910478045613,1.17117117117117
0.344083823563303,1.17317317317317
0.345259173087001,1.17517517517518
0.346436526616707,1.17717717717718
0.347615884152421,1.17917917917918
0.348797245694143,1.18118118118118
0.349980611241872,1.18318318318318
0.35116598079561,1.18518518518519
0.35354273192111,1.18918918918919
0.354734113492872,1.19119119119119
0.355927499070642,1.19319319319319
0.35712288865442,1.1951951951952
0.358320282244206,1.1971971971972
0.35951967984,1.1991991991992
0.360721081441802,1.2012012012012
0.361924487049612,1.2032032032032
0.36312989666343,1.20520520520521
0.364337310283256,1.20720720720721
0.366758149540932,1.21121121121121
0.367971575178782,1.21321321321321
0.36918700482264,1.21521521521522
0.370404438472507,1.21721721721722
0.371623876128381,1.21921921921922
0.372845317790263,1.22122122122122
0.374068763458153,1.22322322322322
0.375294213132051,1.22522522522523
0.376521666811957,1.22722722722723
0.378982586189793,1.23123123123123
0.380216051887724,1.23323323323323
0.381451521591662,1.23523523523524
0.382688995301608,1.23723723723724
0.383928473017562,1.23923923923924
0.385169954739524,1.24124124124124
0.386413440467494,1.24324324324324
0.387658930201473,1.24524524524525
0.388906423941459,1.24724724724725
0.390155921687453,1.24924924924925
0.392660929197466,1.25325325325325
0.393916438961484,1.25525525525526
0.39517395273151,1.25725725725726
0.396433470507545,1.25925925925926
0.397694992289587,1.26126126126126
0.398958518077637,1.26326326326326
0.400224047871695,1.26526526526527
0.401491581671762,1.26726726726727
0.402761119477836,1.26926926926927
0.404032661289919,1.27127127127127
0.406581756932107,1.27527527527528
0.407859310762214,1.27727727727728
0.409138868598328,1.27927927927928
0.41042043044045,1.28128128128128
0.411703996288581,1.28328328328328
0.412989566142719,1.28528528528529
0.414277140002866,1.28728728728729
0.41556671786902,1.28928928928929
0.416858299741183,1.29129129129129
0.418151885619353,1.29329329329329
0.420745069393718,1.2972972972973
0.422044667289913,1.2992992992993
0.423346269192115,1.3013013013013
0.424649875100326,1.3033033033033
0.425955485014544,1.30530530530531
0.427263098934771,1.30730730730731
0.428572716861005,1.30930930930931
0.429884338793248,1.31131131131131
0.431197964731498,1.31331331331331
0.432513594675757,1.31531531531532
0.435150866582298,1.31931931931932
0.436472508544581,1.32132132132132
0.437796154512871,1.32332332332332
0.43912180448717,1.32532532532533
0.440449458467477,1.32732732732733
0.441779116453791,1.32932932932933
0.443110778446114,1.33133133133133
0.444444444444444,1.33333333333333
0.445780114448783,1.33533533533534
0.44711778845913,1.33733733733734
0.449799148497847,1.34134134134134
0.451142834526218,1.34334334334334
0.452488524560597,1.34534534534535
0.453836218600983,1.34734734734735
0.455185916647378,1.34934934934935
0.456537618699781,1.35135135135135
0.457891324758192,1.35335335335335
0.45924703482261,1.35535535535536
0.460604748893037,1.35735735735736
0.461964466969472,1.35935935935936
0.464689915140366,1.36336336336336
0.466055645234824,1.36536536536537
0.467423379335291,1.36736736736737
0.468793117441766,1.36936936936937
0.470164859554249,1.37137137137137
0.47153860567274,1.37337337337337
0.472914355797239,1.37537537537538
0.474292109927746,1.37737737737738
0.47567186806426,1.37937937937938
0.477053630206783,1.38138138138138
0.479823166509853,1.38538538538539
0.4812109406704,1.38738738738739
0.482600718836955,1.38938938938939
0.483992501009518,1.39139139139139
0.485386287188089,1.39339339339339
0.486782077372668,1.3953953953954
0.488179871563255,1.3973973973974
0.48957966975985,1.3993993993994
0.490981471962453,1.4014014014014
0.492385278171064,1.4034034034034
0.49519890260631,1.40740740740741
0.496608720832945,1.40940940940941
0.498020543065588,1.41141141141141
0.499434369304239,1.41341341341341
0.500850199548898,1.41541541541542
0.502268033799565,1.41741741741742
0.50368787205624,1.41941941941942
0.505109714318923,1.42142142142142
0.506533560587615,1.42342342342342
0.509387265143021,1.42742742742743
0.510817123429736,1.42942942942943
0.512248985722459,1.43143143143143
0.51368285202119,1.43343343343343
0.51511872232593,1.43543543543544
0.516556596636677,1.43743743743744
0.517996474953432,1.43943943943944
0.519438357276195,1.44144144144144
0.520882243604966,1.44344344344344
0.522328133939746,1.44544544544545
0.525225926627328,1.44944944944945
0.526677828980131,1.45145145145145
0.528131735338942,1.45345345345345
0.529587645703762,1.45545545545546
0.531045560074589,1.45745745745746
0.532505478451424,1.45945945945946
0.533967400834268,1.46146146146146
0.535431327223119,1.46346346346346
0.536897257617978,1.46546546546547
0.538365192018846,1.46746746746747
0.541307072838604,1.47147147147147
0.542781019257496,1.47347347347347
0.544256969682395,1.47547547547548
0.545734924113302,1.47747747747748
0.547214882550218,1.47947947947948
0.548696844993141,1.48148148148148
0.550180811442073,1.48348348348348
0.551666781897012,1.48548548548549
0.55315475635796,1.48748748748749
0.554644734824915,1.48948948948949
0.55763070377685,1.49349349349349
0.559126694261829,1.4954954954955
0.560624688752817,1.4974974974975
0.562124687249812,1.4994994994995
0.563626689752816,1.5015015015015
0.565130696261827,1.5035035035035
0.566636706776847,1.50550550550551
0.568144721297874,1.50750750750751
0.56965473982491,1.50950950950951
0.571166762357953,1.51151151151151
0.574196819442065,1.51551551551552
0.575714853993132,1.51751751751752
0.577234892550208,1.51951951951952
0.578756935113291,1.52152152152152
0.580280981682383,1.52352352352352
0.581807032257483,1.52552552552553
0.58333508683859,1.52752752752753
0.584865145425706,1.52952952952953
0.58639720801883,1.53153153153153
0.587931274617961,1.53353353353353
0.591005419834249,1.53753753753754
0.592545498451404,1.53953953953954
0.594087581074568,1.54154154154154
0.59563166770374,1.54354354354354
0.59717775833892,1.54554554554555
0.598725852980107,1.54754754754755
0.600275951627303,1.54954954954955
0.601828054280507,1.55155155155155
0.603382160939719,1.55355355355355
0.604938271604938,1.55555555555556
0.608056504953402,1.55955955955956
0.609618627636646,1.56156156156156
0.611182754325898,1.56356356356356
0.612748885021157,1.56556556556557
0.614317019722425,1.56756756756757
0.615887158429701,1.56956956956957
0.617459301142985,1.57157157157157
0.619033447862277,1.57357357357357
0.620609598587577,1.57557557557558
0.622187753318884,1.57757757757758
0.625350074799524,1.58158158158158
0.626934241548856,1.58358358358358
0.628520412304196,1.58558558558559
0.630108587065544,1.58758758758759
0.6316987658329,1.58958958958959
0.633290948606264,1.59159159159159
0.634885135385636,1.59359359359359
0.636481326171016,1.5955955955956
0.638079520962404,1.5975975975976
0.6396797197598,1.5995995995996
0.642886129372616,1.6036036036036
0.644492340188036,1.60560560560561
0.646100555009464,1.60760760760761
0.6477107738369,1.60960960960961
0.649322996670344,1.61161161161161
0.650937223509796,1.61361361361361
0.652553454355256,1.61561561561562
0.654171689206724,1.61761761761762
0.6557919280642,1.61961961961962
0.657414170927685,1.62162162162162
0.660664668672677,1.62562562562563
0.662292923554185,1.62762762762763
0.663923182441701,1.62962962962963
0.665555445335225,1.63163163163163
0.667189712234757,1.63363363363363
0.668825983140297,1.63563563563564
0.670464258051846,1.63763763763764
0.672104536969402,1.63963963963964
0.673746819892966,1.64164164164164
0.677037397758118,1.64564564564565
0.678685692699707,1.64764764764765
0.680335991647303,1.64964964964965
0.681988294600907,1.65165165165165
0.683642601560519,1.65365365365365
0.68529891252614,1.65565565565566
0.686957227497768,1.65765765765766
0.688617546475404,1.65965965965966
0.690279869459049,1.66166166166166
0.691944196448701,1.66366366366366
0.69527886244603,1.66766766766767
0.696949201453706,1.66966966966967
0.69862154446739,1.67167167167167
0.700295891487083,1.67367367367367
0.701972242512783,1.67567567567568
0.703650597544491,1.67767767767768
0.705330956582208,1.67967967967968
0.707013319625932,1.68168168168168
0.708697686675665,1.68368368368368
0.710384057731405,1.68568568568569
0.71376281186091,1.68968968968969
0.715455194934674,1.69169169169169
0.717149582014447,1.69369369369369
0.718845973100227,1.6956956956957
0.720544368192016,1.6976976976977
0.722244767289812,1.6996996996997
0.723947170393617,1.7017017017017
0.725651577503429,1.7037037037037
0.72735798861925,1.70570570570571
0.729066403741078,1.70770770770771
0.73248924600276,1.71171171171171
0.734203673142612,1.71371371371371
0.735920104288473,1.71571571571572
0.737638539440341,1.71771771771772
0.739358978598218,1.71971971971972
0.741081421762102,1.72172172172172
0.742805868931995,1.72372372372372
0.744532320107896,1.72572572572573
0.746260775289804,1.72772772772773
0.747991234477721,1.72972972972973
0.751458164871578,1.73373373373373
0.753194636077519,1.73573573573574
0.754933111289468,1.73773773773774
0.756673590507424,1.73973973973974
0.758416073731389,1.74174174174174
0.760160560961362,1.74374374374374
0.761907052197342,1.74574574574575
0.763655547439331,1.74774774774775
0.765406046687328,1.74974974974975
0.767158549941333,1.75175175175175
0.770669568467366,1.75575575575576
0.772428083739395,1.75775775775776
0.774188603017432,1.75975975975976
0.775951126301477,1.76176176176176
0.777715653591529,1.76376376376376
0.77948218488759,1.76576576576577
0.781250720189659,1.76776776776777
0.783021259497736,1.76976976976977
0.784793802811821,1.77177177177177
0.786568350131914,1.77377377377377
0.790123456790123,1.77777777777778
0.79190401612824,1.77977977977978
0.793686579472365,1.78178178178178
0.795471146822498,1.78378378378378
0.797257718178639,1.78578578578579
0.799046293540788,1.78778778778779
0.800836872908945,1.78978978978979
0.80262945628311,1.79179179179179
0.804424043663283,1.79379379379379
0.806220635049464,1.7957957957958
0.80981982983985,1.7997997997998
0.811622433244055,1.8018018018018
0.813427040654268,1.8038038038038
0.815233652070489,1.80580580580581
0.817042267492718,1.80780780780781
0.818852886920955,1.80980980980981
0.8206655103552,1.81181181181181
0.822480137795453,1.81381381381381
0.824296769241714,1.81581581581582
0.826115404693983,1.81781781781782
0.829758687616545,1.82182182182182
0.831583335086839,1.82382382382382
0.83340998656314,1.82582582582583
0.835238642045449,1.82782782782783
0.837069301533766,1.82982982982983
0.838901965028091,1.83183183183183
0.840736632528424,1.83383383383383
0.842573304034765,1.83583583583584
0.844411979547115,1.83783783783784
0.846252659065472,1.83983983983984
0.84994003012021,1.84384384384384
0.851786721656591,1.84584584584585
0.853635417198981,1.84784784784785
0.855486116747378,1.84984984984985
0.857338820301783,1.85185185185185
0.859193527862196,1.85385385385385
0.861050239428618,1.85585585585586
0.862908955001047,1.85785785785786
0.864769674579484,1.85985985985986
0.868497125754383,1.86386386386386
0.870363857350844,1.86586586586587
0.872232592953314,1.86786786786787
0.874103332561791,1.86986986986987
0.875976076176276,1.87187187187187
0.87785082379677,1.87387387387387
0.879727575423271,1.87587587587588
0.881606331055781,1.87787787787788
0.883487090694298,1.87987987987988
0.885369854338823,1.88188188188188
0.889141393645898,1.88588588588589
0.891030169308448,1.88788788788789
0.892920948977005,1.88988988988989
0.89481373265157,1.89189189189189
0.896708520332144,1.89389389389389
0.898605312018725,1.8958958958959
0.900504107711315,1.8978978978979
0.902404907409912,1.8998998998999
0.904307711114518,1.9019019019019
0.906212518825131,1.9039039039039
0.910028146264383,1.90790790790791
0.91193896599302,1.90990990990991
0.913851789727666,1.91191191191191
0.915766617468319,1.91391391391391
0.917683449214981,1.91591591591592
0.91960228496765,1.91791791791792
0.921523124726328,1.91991991991992
0.923445968491014,1.92192192192192
0.925370816261707,1.92392392392392
